id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
14252434704690,938154,430992,43.646746,3.8633629,7.11,101,2024-02-27 15:35:03+00:00,Biking
14252434704690,938154,430992,43.6471894,3.86371,7.12,99,2024-02-27 15:35:11+00:00,Biking
14252434704690,938154,430992,43.6476515,3.8640353,7.35,99,2024-02-27 15:35:19+00:00,Biking
14252434704690,938154,430992,43.648054,3.8643291,6.29,97,2024-02-27 15:35:26+00:00,Biking
14252434704690,938154,430992,43.6484433,3.8646896,4.37,96,2024-02-27 15:35:42+00:00,Biking
14252434704690,938154,430992,43.6488661,3.8650633,6.17,94,2024-02-27 15:35:51+00:00,Biking
14252434704690,938154,430992,43.6492787,3.8654056,7.24,91,2024-02-27 15:35:58+00:00,Biking
14252434704690,938154,430992,43.649723,3.8657135,7.6,90,2024-02-27 15:36:05+00:00,Biking
14252434704690,938154,430992,43.6501426,3.8660031,6.66,89,2024-02-27 15:36:13+00:00,Biking
14252434704690,938154,430992,43.6505988,3.8661446,1.97,91,2024-02-27 15:36:38+00:00,Biking
14252434704690,938154,430992,43.6509752,3.8665441,3.85,90,2024-02-27 15:36:51+00:00,Biking
14252434704690,938154,430992,43.6514237,3.8663292,5.29,90,2024-02-27 15:37:00+00:00,Biking
14252434704690,938154,430992,43.6518465,3.8659379,6.12,90,2024-02-27 15:37:09+00:00,Biking
14252434704690,938154,430992,43.6522613,3.8656133,6.44,90,2024-02-27 15:37:17+00:00,Biking
14252434704690,938154,430992,43.6527028,3.8652984,6.13,91,2024-02-27 15:37:26+00:00,Biking
14252434704690,938154,430992,43.6531916,3.8651234,6.7,91,2024-02-27 15:37:34+00:00,Biking
14252434704690,938154,430992,43.6536726,3.8650503,6.59,91,2024-02-27 15:37:42+00:00,Biking
14252434704690,938154,430992,43.6541212,3.8649363,6.27,90,2024-02-27 15:37:50+00:00,Biking
14252434704690,938154,430992,43.6545639,3.8647388,6.4,89,2024-02-27 15:37:58+00:00,Biking
14252434704690,938154,430992,43.6550348,3.8645878,6.84,88,2024-02-27 15:38:06+00:00,Biking
14252434704690,938154,430992,43.6554954,3.8643877,6.67,88,2024-02-27 15:38:14+00:00,Biking
14252434704690,938154,430992,43.6559512,3.8642249,6.53,88,2024-02-27 15:38:22+00:00,Biking
